,title,plot,genre
1895587,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",
0033467,Citizen Kane,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'.::Carl Schultz",
0046268,The Wages of Fear,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.::Anonymous",
11990328,A Sound of Thunder,,romantic-comedy
0833948,Celebration,Harold Pinter's play about a celebratory dinner at a top restaurant in town. Two couples meet for dinner to celebrate the wedding anniversary of one of the couples. Also joining into the conversation are various members of the staff and a couple from another table.,
0317198,Bridget Jones: The Edge of Reason,"After finding love, Bridget Jones questions if she really has everything she'd ever dreamed of having.::Daniel Jos. Leary",romantic-comedy
0088646,Nineteen Nineteen,Two former patients (Paul Scofield and Maria Schell) of Sigmund Freud meet again and discuss their psychiatric treatment 65 years earlier.::Lovisa Nslund,
0090887,Critters,"A group of small but vicious alien creatures called Crites escape from an alien prison transport vessel and land near a small farm town on earth, pursued by two shape-shifting bounty hunters.::Daniel Jos. Leary",
1746961,Electric City,"A view of the future of civilization, presented through the lens of provocative themes such as energy consumption, freedom of information, crime and punishment.::Anonymous",
1632708,Friends with Benefits,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",romantic-comedy
1086772,Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.::Anonymous",romantic-comedy
0103346,2000 Malibu Road,"A story of four women living together at a beach house located at 2000 Malibu Road - Jade, a former prostitute trying to get out of the profession; Perry, a young lawyer also escaping from her past; Lindsay, a would-be actress trying to get the right break; and Joy, Lindsay's two-faced, manipulative sister.::Phil Fernando",
0274558,The Hours,"The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.::Albert Sanchez Moreno a.moreno@mindspring.com",
0087843,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.::wsjacobs@gmail.com",
7359992,Punch-Drunk Love: 12 Scopitones,12 artwork transitions by Jeremy Blake for the film Punch-Drunk Love (2002).::Rhett Sever,
0367110,Swades,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.::Arun,
0280590,Mr. Deeds,"A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.::Anonymous",romantic-comedy
2119532,Hacksaw Ridge,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.::bravomailer",
5543284,Maya & Marty,"""Maya and Marty"" is a brand new show that blends musical numbers, comedy sketches and celebrity guests into one jam-packed hour of prime-time TV.::NBC",
5727208,Uncut Gems,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.::Netflix",
0045152,Singin' in the Rain,A silent film production company and cast make a difficult transition to sound.::Anonymous,romantic-comedy
0120776,One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.::Laurie D. T. Mann <lmann@city-net.com>,
0363163,Downfall,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.::IMDb Editors",
0093717,The Perfect Match,"A single woman's best friend makes her call a man who had put his ad up in the newspaper. When they meet they both lie about their interests, later on finding out the truth about eachother the hard way.",romantic-comedy
11590126,LoverGirl,"Dakota's had a crush on Danny for the longest time. She's never made a move, despite her best friend Cameron's encouragement, because she assumes that Danny is straight. But once Danny comes out to Dakota as bisexual, it's all systems go. She pulls out all the stops to woo her lady love. The only problem is, her romantic gestures keep backfiring. Will this lovergirl win over the woman of her dreams?::Shawna Khorasani",romantic-comedy
0023523,Strange Interlude,"After Nina Leeds finds out that insanity runs in her husband's family, she has a love child with a handsome doctor and lets her husband believes the child is his.::duke1029@aol.com",
0137523,Fight Club,"An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much, much more.::jrofficial and Joao Bravo",
0369226,Alone in the Dark,A detective of the paranormal slowly unravels mysterious events with deadly results.,
0032273,Boom Town,Two buddies who rise from fly-by-night wildcatters to oil tycoons over a twenty year period both love the same woman.::G. Taverney (duke1029@aol.com),
0302640,The Hot Chick,"An attractive and popular teenager, who is mean-spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body.::MonkeyKingMA",
5697572,Cats,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.::Ceaser2,
0015491,White Man,"About to be married to a wealthy South African mine owner whom she does not love, Lady Andrea Pellor rebels after she gets her bridal gown on, and seeing an airplane of the beach begs the aviator to take her away. He consents and takes her to his home in the jungle, where she is forced to stay, as the henchmen of his enemy the River Pirate have splintered the propeller and it takes weeks to send for a new one. The hero is a disappointed, disillusioned man seeking to forget and is only known as White Man. He respects her but treats he with a touch of brutality. Lady Andrea contracts jungle fever and her nurses her back to health, and they love each other but her training makes her hide it. The River Pirate pays them a visit and after a fight kidnaps Lady Andrea. White Man goes in his airplane, crashes through the roof of the house and rescues her. He then takes her back to civilization. He follows and turns out to be her brother's war buddy. Finally she confesses her love as he is about to return to the jungle. - Moving Picture World, November 22, 1925.::Pamela Short",
0042876,Rashomon,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.::Eugene Kim <genekim@concentric.net>",
0022987,Hell Divers,Story of rivalry between 2 Navy aircrewmen on and off duty.::izod611@yahoo.com,
2702920,The Secret Garden,An orphaned girl discovers a magical garden hidden at her strict uncle's estate.,
12462972,Tholi Parichayam,,romantic-comedy
0167404,The Sixth Sense,A boy who communicates with spirits seeks the help of a disheartened child psychologist.::Mystic80,
0096708,Tales from the Crypt,"Tales of horror based on the gruesome E.C. comic books of the 1950s presented by the legendary Crypt Keeper, a sinister ghoul obsessed with gallows humor and horrific puns.::Kenneth Chisholm",
0120815,Saving Private Ryan,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.::Chris White",
0096697,The Simpsons,The satiric adventures of a working-class family in the misfit city of Springfield.::Kenneth Chisholm,
0138097,Shakespeare in Love,"The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.::Anonymous",romantic-comedy
0160127,Charlie's Angels,"Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.::Jon Reeves <jreeves@imdb.com>",
4916238,Family Guy: The Quest for Stuff,"Family Guy (1998) is cancelled again, and FOX assembles the citizens of Quahog to explain why, only to discover the Giant Chicken is responsible, which results in him and Peter fighting, leading to a mass destruction of Quahog, which players must rebuild.",
2479478,The Ridiculous 6,"An outlaw who was raised by Native Americans discovers that he has five half-brothers; together the men go on a mission to find their wayward, deadbeat dad.::Anonymous",
0028216,San Francisco,"A Barbary Coast saloonkeeper and a Nob Hill impresario are rivals for the affections of a beautiful singer, both personally and professionally in 1906 San Francisco.::Gabe Taverney (duke1029@aol.com)",
3501590,Ithaca,"With his older brother off to war, fourteen-year-old telegram messenger Homer Macauley comes of age in the summer of 1942.",
0080684,Star Wars: Episode V - The Empire Strikes Back,"After the Rebels are brutally overpowered by the Empire on the ice planet Hoth, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued by Darth Vader and a bounty hunter named Boba Fett all over the galaxy.::Trance & Travis Brainerd",
0044741,Ikiru,A bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.::rgoes,
1850374,Toy Story Toons: Hawaiian Vacation,The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.::Anonymous,
0114369,Se7en,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.::ahmetkozan",
0211915,Amélie,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.",romantic-comedy
0018773,The Circus,The Tramp finds work and the girl of his dreams at a circus.::Kenneth Chisholm,romantic-comedy
0088478,Amazing Stories,"Truly amazing, fantastical, funny, and odd, and sometimes scary, sad, and endearing stories are portrayed. Many famous actors, actresses, and directors made guest appearances.::David Landers <dml@gwis.com>",
0078788,Apocalypse Now,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.::Noah Orent,
0466342,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.::CartmanKun@aol.com",romantic-comedy
0105643,Troll 2,"A vacationing family discovers that the entire town they're visiting is inhabited by goblins, disguised as humans, who plan to eat them.::Moviedude346",
4857264,The Invisible Guest,A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defence.::Nick Riganas,
1001508,He's Just Not That Into You,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.::Marisa_Gabriella,romantic-comedy
0070992,Happy Days,"The Cunningham family live through the 1950s with help and guidance from the lovable and almost superhuman greaser, Fonzie.::Kenneth Chisholm",
0118694,In the Mood for Love,"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.::Skip_4591",
0458352,The Devil Wears Prada,"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.::ahmetkozan",
0268126,Adaptation.,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.::Shannon Patrick Sullivan <shannon@mun.ca> and Brian McInnis,
0024770,The White Sister,"A young woman falls in love with a dashing officer, but becomes a nun when she believes him to be killed in battle.::Jimmy L.",
3715320,Irrational Man,A tormented philosophy professor finds a will to live when he commits an existential act.::Anonymous,romantic-comedy
0210943,Relative Values,"A man returns home with his bride-to-be, an actress, who turns out to be the sister of his family's maid.::Anonymous",
0066763,Anand,"The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend.::Q. Leo Rahman",
0048691,The Tall Men,"Two brothers discharged from the Confederate Army join a businessman for a cattle drive from Texas to Montana where they run into raiding Jayhawkers, angry Sioux, rough terrain and bad weather.::nufs68",
0120207,Steel,"To stop terrorists from using the lethal technology he invented, a weapons developer transforms himself into a hammer-wielding superhero.::Tubi (Added by A.J. Thousand)",
0024963,Chained,A mistress of one man has a shipboard romance with another and is torn between both men.::Arthur Hausner <genart@volcano.net>,
10927032,From Here to Hell's Kitchen,"Ollie, Yeats, and Remy are three unlikely friends who found each other while searching for success, a new start, love, and a place to call home in New York City in 2019.",
7116194,Bruce Springsteen: Streets of Philadelphia,"Bruce Springsteen performs in the music video ""Streets of Philadelphia"" from the original motion picture soundtrack for the film Philadelphia (1993) recorded for Columbia Records. Bruce Springsteen walks along desolate city streets and, later, through a bustling park and schoolyard. Clips from the film play throughout.::Shatterdaymorn",
0118702,Best Men,"Four best men pick up their friend, the groom, outside prison. On the way to the chapel, they stop at a bank and get involved in a robbery. The bank's surrounded. FBI takes over.::Scott Filtenborg",
0120570,From the Earth to the Moon,Dramatized portrayal of the Apollo manned space program.::Kathy Li <kli@qualcomm.com>,
0025316,It Happened One Night,A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.,romantic-comedy
0026752,Mutiny on the Bounty,A tyrannical ship captain takes his reluctant crew on a two-year voyage that will change British maritime law forever.,
0460619,Lucky Louie,A working class family and their oddball friends.::Anonymous,
0286394,Star Fairies,,
0080202,Bosom Buddies,Two young single ad men must disguise themselves as women to live in the one apartment they can afford.::Kenneth Chisholm (kchishol@rogers.com),
0053125,North by Northwest,A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies.::Kenneth Chisholm,
3623726,Ricki and the Flash,"A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.::Anonymous",
0972534,iCarly,"Carly hosts her own home-grown web show, iCarly, Carly and sidekick Sam's regular webcasts ultimately feature everything from comedy sketches and talent contests to interviews, recipes, and problem-solving.::Anonymous",romantic-comedy
8936822,The Longest Yard: Deleted Scenes,Deleted scenes from The Longest Yard.,
0114709,Toy Story,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.::Kenneth Chisholm,
8503618,Hamilton,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.::Ceaser2",
0993846,The Wolf of Wall Street,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.::mystic80",
4951982,The Command,"The film follows the 2000 K-141 Kursk submarine disaster and the governmental negligence that followed. As the sailors fight for survival, their families desperately battle political obstacles and impossible odds to save them.::Polly_Kat",
7278004,Behind the Carol: The Full Motion-Capture Experience,A behind-the-scenes featurette to A Christmas Carol (2009),
0086312,Silkwood,"A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant.::Ian Ferger",
1950186,Ford v Ferrari,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.::Fox,
0066921,A Clockwork Orange,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.::Will S",
0117951,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.::Jon Reeves <jreeves@imdb.com>",
0093935,The Secret Garden,"When spoiled English girl Mary Lennox (Gennie James), living in nineteenth century India loses both parents in a cholera epidemic, she is sent back to England to live in a country mansion. Archibald Craven (Sir Derek Jacobi) is a strange old man, frail and deformed, immensely kind, but so melancholy. She wishes to discover what has caused him so much sorrow and to bring joy back to the household. It all must have something to do with the screams and wails which echo through the house at night and no one wants to talk about.::Paul Emmons <pemmons@wcupa.edu>",
0113729,Mad Love,The wild and sexy story of two passionate young people who take to the road for the incredible adventure of their lives.,romantic-comedy
11046264,Top End Wedding: A Romcom for the Top End,,romantic-comedy
2403029,The Starving Games,"In this Hunger Games spoof, Kantmiss Evershot must fight for her life in the 75th annual Starving Games, where she could also win an old ham, a coupon for a foot-long sub, and a partially eaten pickle.::Anonymous",
12677210,Xmas Freak,"Christmas comes just once a year. But for Rudy, every day is Christmas. And every day is perfect. Because Christmas is perfect. At least that's what Rudy tells himself.::Sean Brown",romantic-comedy
0090605,Aliens,"Ellen Ripley is rescued by a deep salvage team after being in hypersleep for 57 years. The moon that the Nostromo visited has been colonized, but contact is lost. This time, colonial marines have impressive firepower, but will that be enough?::dimakorou",
0113277,Heat,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.::Daniel Jos. Leary,
0101866,Femme Fatale,A worried artist tries to locate his wife who suddenly abandoned him only to discover that she led a secret life - or two. He proceeds to investigate her past and stirs up a hornet's nest.,
0758766,Music and Lyrics,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.::Anonymous",romantic-comedy
0339291,Lemony Snicket's A Series of Unfortunate Events,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.::rball4042",
1031969,The Rocker,"In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.",
0069553,Adam's Rib,"Adam Bonner is a young assistant DA while his wife, Amanda, is a junior partner in a law firm. Their jobs often put them in conflict within the courtroom and, by extension, at home. Amanda is a crusader for women's rights.",
0329028,Dumb and Dumberer: When Harry Met Lloyd,Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.::Anonymous,
9854128,The Art of Being Normal,"David Piper has always been an outsider. His parents think he's gay. The school bully thinks he's a freak. Only his two best friends know the real truth: David wants to be a girl. On the first day at his new school, Leo Denton has one goal: to be invisible. Attracting the attention of the most beautiful girl in his class is definitely not part of that plan. When Leo stands up for David in a fight, an unlikely friendship forms. But things are about to get messy. Because at Eden Park School secrets have a funny habit of not staying secret for long, and soon everyone knows that Leo used to be a girl. As David prepares to come out to his family and transition into life as a girl and Leo wrestles with figuring out how to deal with people who try to define him through his history, they find in each other the friendship and support they need to navigate life as transgender teens as well as the courage to decide for themselves what normal really means.::Lisa Williamson",romantic-comedy
0120363,Toy Story 2,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.::Steve Shedloski",
5690360,Slender Man,"In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing.",
0098635,When Harry Met Sally...,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.::Jon Reeves <jreeves@imdb.com>",romantic-comedy
0046770,Betrayed,A Dutch intelligence officer recruits an allied woman to act as liaison with dashing Resistance leader 'The Scarf' for a British attack on Arnhem.::duj\ke 1029@aol.com,
0071562,The Godfather: Part II,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.::Kenneth Chisholm",
11821792,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Katarina Claes was an otaku who died after spending playing Fortune Lover. She has been reincarnated into her favorite otome game as the villainess and decides to use her knowledge of the game to avoid any bad situations.,romantic-comedy
0342167,Camp,"After a series of Broadway flops, songwriter Bert Hanley (Dixon) goes to work at a musical camp for young performers. Inspired by the kids, he finds an opportunity to regain success by staging an altogether new production.::Anonymous",
0022357,The Secret 6,"After rising bootlegger Slaughterhouse Scorpio eliminates his gangland competition, two reporters and a cabal of six businessmen work to expose him.::duke1029@aol.com",
0062622,2001: A Space Odyssey,"After discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000.::Johnny",
8267604,Capernaum,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",
0116209,The English Patient,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.::LVJeff",
0371246,Spanglish,"A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.::MonkeyKingMA",romantic-comedy
0109830,Forrest Gump,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.::ahmetkozan",
1073498,Meet the Spartans,"A spoof of 300 (2006) and many other movies, TV series/shows/commercials, video games and celebrities. King Leonidas of Sparta and his army of 12 go to war against Xerxes of Persia to fight to the death for Sparta's freedom.::Scott Filtenborg",
0079875,The Seduction of Joe Tynan,"Respected liberal Senator Joe Tynan is asked to lead the opposition to a Supreme Court appointment. It means losing an old friend and fudging principles to make the necessary deals, as well as further straining his already part-time family life. But it could be a big boost to his career, so he takes it on. Helping him prepare the case is pretty southern researcher Karen Traynor, and their developing relationship further complicates and compromises his life.::Jeremy Perkins {J-26}",
1130989,Long Flat Balls II,"Six beer-bellied guys from the Ed Garage find their plans for the week totally changed by a draft for a National Guard maneuver. After an accidental meeting with a U.S. Admiral (Don Johnson), we find our six misfits are the only ones between us and a nuclear holocaust.::American Film Market",
5084388,May Who?,Super standard girl in school (May Who) is on a quest to win the love of a school senior heart-throbber (Fame) with her new-found friend (Pong). The only secret is that she can discharge electricity when she gets excited.,romantic-comedy
0444678,The New Partridge Family,A modern update of the classic show about a family band.::Alex,
0041959,The Third Man,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.::Anonymous",
10308488,We Need to Cancel the Wedding.,,romantic-comedy
10808832,Let Them All Talk,"In this comedy, a famous author goes on a cruise with her nephew and a group of friends.::Lawrence Chadbourne",
0213623,Donovan Quick,"Retelling of the Don Quixote story set in present day Scotland. Donovan Quick comes to the rescue of Lucy, the mainstay of the dysfunctional Pannick family.",
4859164,The Loud House,"Lincoln Loud is an eleven-year-old boy who lives with ten sisters. With the help of his right-hand man Clyde, Lincoln finds new ways to survive in such a large family every day.",
0367553,Blossoms & Blood,"A collection of alternate takes and deleted material from the Paul Thomas Anderson film Punch-Drunk Love (2002) are compiled and matched with the Jon Brion song ""Here We Go"" in this plot-less but very interesting short film. This short piece also features more Jeremy Blake artwork that was not included in the film.::Rhyl Donnelly",
0022208,Night Nurse,A nurse enlists the help of a petty criminal to foil a sinister plot to murder two children.::Michael Crew <m.crew@bbcnc.org.uk>,
0467484,The Roots of Roe,"Abortion and contraception go back thousands of years. So does the question of who should control them. Our attitudes about controlling human reproduction through abortion and contraception have changed radically over the centuries. So have our perceptions of the moral and ethical issues involved. The Roots of Roe reveals the story of abortion and contraception in America from the first surgical abortion in 1742 to the struggles over Roe v. Wade. In a debate often reduced to simple-minded slogans, The Roots of Roe offers partisans and the public a unique historical perspective on contemporary issues.::Captured Time Productions",
3011894,Wild Tales,Six short stories that explore the extremities of human behavior involving people in distress.,
1430615,Big Miracle,"In small-town Alaska, a news reporter recruits his ex-girlfriend - a Greenpeace volunteer - on a campaign to save a family of gray whales trapped by rapidly forming ice in the Arctic Circle.::IMDb Editors",
0401623,Magnificent Desolation: Walking on the Moon 3D,"This program strives to give the viewer an impression of what it is like to actually be on the moon. It provides a romantic, inspirational depiction of the Apollo astronauts travels on the moon peppered by their quotations of their impressions.::David Foss",
0120179,Speed 2: Cruise Control,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.::Kyle Goldstein,
0052029,Once Upon a Horse...,"Dan and Doc are incompetent desperados who plan to give crime one more try before going straight. Miss Amity Babb is the shapely toast of Empty Cup, Colorado who sets prices by Wall Street, never loses at poker, and rules the town (and the sheriff) with a cash register in a velvet glove. When Amity and our two heroes meet, the slapstick burlesque of Western cliches grows ever wilder...::Rod Crawford <puffinus@u.washington.edu>",
0110141,Inside the Goldmine,The lives of various Generation X-ers are linked by the murder of a young woman.,
0116231,The Bandit,"Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover.",
10799008,A Date by Christmas Eve,"After her brilliant idea for a new dating app is stolen by a workplace rival, Chelsea's fortunes take a turn for the better following a Christmas wish upon a shooting star.::Anonymous",romantic-comedy
0477348,No Country for Old Men,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.::IMDb Editor,
0100212,My Blue Heaven,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs.::MonkeyKingMA",
1243974,Aloha,A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watch-dog assigned to him.::Sony Pictures,romantic-comedy
0080678,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.::Chris White",
1365483,Main Street,"Several residents of a small Southern city whose lives are changed by the arrival of a stranger with a controversial plan to save their decaying hometown. In the midst of today's challenging times, each of the colorful citizens of this close-knit North Carolina community, will search for ways to reinvent themselves, their relationships and the very heart of their neighborhood.::Anonymous",
0108160,Sleepless in Seattle,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.::Murray Chapman <muzzle@imdb.com>,romantic-comedy
0758758,Into the Wild,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.::Paramount Vantage",
7359888,Punch-Drunk Love: Deleted Scenes,"Alternate versions of 2 scenes from the film Punch-Drunk Love, titled: ""The Sisters Call"" and ""Are You From California?""::Rhett Sever",
0343660,50 First Dates,"Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the next day.::ahmetkozan",romantic-comedy
0082416,The French Lieutenant's Woman,"Wife and husband, both actors, play a couple in love from the Victorian era. Soon they begin to feel that fiction interweaves into reality.",
1201607,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",
3170832,Room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.::Jwelch5742",
11691298,My FBI Guy,"Inspired by the idea that we all have an assigned FBI Agent watching us, this meme made movie follows Arthur Cruz on his first day of being assigned to spy on college student, Mia Andrews. Arthur quickly finds himself going from hidden agent to guardian angel the more he begins to get attached, until he quickly finds himself on a blind date with the person he's assigned to watch.::Ruben Gonzales",romantic-comedy
0089881,Ran,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.::grantss",
0090274,Volunteers,"1962, after Yale graduation, womanizing Lawrence flees a gambling debt that his rich dad won't pay. He takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with 2 other PCVs. Will he survive 2 years?::Scott Filtenborg",
4877122,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.::MadMovieManiac",
0080360,Altered States,A Harvard scientist conducts experiments on himself with a hallucinatory drug and an isolation chamber that may be causing him to regress genetically.::jgp3553@yahoo.com,
0490204,Reign Over Me,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.::Anonymous,
1392197,Marmaduke,"A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.::tb4000",
0120631,Ever After: A Cinderella Story,"The Brothers Grimm arrive at the home of a wealthy Grande Dame who speaks of the many legends surrounding the fable of the cinder girl before telling the ""true"" story of her ancestor.",romantic-comedy
0088247,The Terminator,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.::vsuperkuns",
0075148,Rocky,A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.::Kenneth Chisholm,
0083866,E.T. the Extra-Terrestrial,A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.::rball4042,
12229370,Mothering Sunday - IMDb,A maid living in post-World War I England secretly plans to meet with the man she loves before he leaves to marry another woman.,
3704428,Untitled Elvis Presley Project,"A look at the life of the legendary rock and roll star, Elvis Presley.::Anonymous",
7452910,The David S. Pumpkins Halloween Special,"Set in a small suburban town on All Hallows' Eve and centers on Pumpkins and his dancing skeleton sidekicks, who show a young boy and his sister the true meaning of Halloween.",
0165419,Tales from the Hollywood Hills: Pat Hobby Teamed with Genius,"Hollywood hack Pat Hobby lands a job adapting a play by the brilliant Rene Wilcox for the screen. Wilcox refuses to work with him and Hobby believes he has written the script on his own. He steals it, makes a few changes, then submits it. The studio immediately recognizes it as a different script which has previously been submitted and rejected. When Wilcox realizes what has happened, he insists that Hobby work with him once more, but only uses him to model a particularly sorry character of his new play on him.",
0205000,Deuce Bigalow: Male Gigolo,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.::Mr. P",romantic-comedy
0780511,Everybody's Fine,A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.::Anonymous,
